id;pi;pj;dij;fij
40726;934;41;3055.994;2
40727;934;1762;3106.37;7
40728;934;52;3014.747;2
40729;934;122;2901.344;1
40730;934;50;3048.164;1
40731;934;18703;1317.992;4
40732;934;1730;1164.284;1
40733;934;2415;1306.041;3
40734;934;1730;1272.313;3
40735;934;5092;1400.706;3
40736;934;2744;1256.423;1
40737;934;1066;1526.214;2
40738;934;1067;1449.692;1
40739;934;12815;340.597;11
40740;934;31144;1661.631;6
40741;934;718;1946.416;1
40742;934;1094;1647.442;1
40743;934;1182;1663.678;1
40744;934;1237;1669.497;2
40745;934;2194;1617.722;2
40746;934;2621;1804.436;3
40747;934;16745;1954.966;5
40748;934;1436;1944.061;1
40749;934;887;2193.856;1
40750;934;1801;2102.573;2
40751;934;998;2122.952;1
40752;934;1905;1994.085;1
40753;934;600;2111.381;3
40754;934;837;2193.288;1
40755;934;1226;1833.968;2
40756;934;756;1996.643;4
40757;934;2489;1985.805;1
40758;934;12326;1009.48;1
40759;934;3739;885.861;1
40760;934;1714;834.85;1
40761;934;1119;586.027;4
40762;934;3313;1116.846;1
40763;934;665;952.399;1
40764;934;2080;760.097;2
40765;934;2665;536.748;9
40766;934;3732;649.758;2
40767;934;1740;828.129;1
40768;934;24001;1332.155;8
40769;934;5492;1327.397;1
40770;934;16554;1361.22;9
40771;934;8672;1341.065;6
40772;934;3681;1275.001;2
40773;934;2342;1295.74;1
40774;934;8919;1782.87;3
40775;934;555;1672.582;1
40776;934;1527;1673.657;4
40777;934;9103;109.604;21
40778;934;326;298.856;3
40779;934;409;216.407;4
40780;934;2189;191.772;10
40781;934;164;66.593;5
40782;934;299;221.075;6
40783;934;436;204.681;6
40784;934;564;415.62;13
40785;934;21022;171.298;18
40786;934;2415;255.848;4
40787;934;698;212.016;5
40788;934;845;370.264;1
40789;934;14804;525.794;13
40790;934;1201;339.163;6
40791;934;1533;149.395;5
40792;934;706;258.117;2
40793;934;1017;398.354;9
40794;934;1573;351.322;4
40795;934;1390;234.374;1
40796;934;1478;296.412;2
40797;934;859;106.904;6
40798;934;1054;331.37;4
40799;934;3853;1083.902;1
40800;934;2238;1235.645;1
40801;934;817;456.965;1
40802;934;214;179.732;4
40803;934;208;373.146;1
40804;934;1967;2056.327;3
40805;934;24;2037.696;1
40806;934;39;2110.618;1
40807;934;37;2165.399;3
40808;934;181;2374.676;1
40809;934;13903;957.225;6
40810;934;1028;933.554;2
40811;934;3118;1094.06;3
40812;934;16030;858.473;8
40813;934;1331;959.944;1
40814;934;1793;997.331;8
40815;934;1898;658.038;3
40816;934;2481;846.748;1
40817;934;4303;679.856;4
40818;934;2684;890.828;1
40819;934;10531;1160.148;4
40820;934;2089;983.392;3
40821;934;1811;1159.103;8
40822;934;1190;1351.891;1
40823;934;545;1112.528;1
40824;934;32704;1662.458;11
40825;934;982;1609.301;2
40826;934;1637;1674.619;1
40827;934;1052;1464.136;2
40828;934;35862;2271.168;7
40829;934;596;2312.72;7
40830;934;232;1994.72;1
40831;934;358;1997.392;1
40832;934;280;2466.146;5
40833;934;1196;2376.167;3
40834;934;427;2614.648;2
40835;934;1428;2122.547;1
40836;934;2404;2164.137;1
40837;934;457;2757.297;1
40838;934;971;2178.176;2
40839;934;1071;2384.55;2
40840;934;1780;3309.252;3
40841;934;18;2742.562;2
40842;934;252;3058.526;4
40843;934;66;3118.08;2
40844;934;124;3504.011;1
40845;934;108;3288.364;3
40846;934;9297;2822.808;4
40847;934;135;2926.417;1
40848;934;1577;2931.911;6
40849;934;162;3145.605;1
40850;934;133;2795.854;5
40851;934;301;2929.815;1
40852;934;2510;2835.214;3
40853;934;390;3209.472;1
40854;934;193;2892.538;1
40855;934;28731;1484.711;12
40856;934;1418;1419.678;1
40857;934;3965;1417.401;10
40858;934;3341;1622.707;2
40859;934;1083;1686.623;1
40860;934;10525;1500.449;1
40861;934;2984;1504.774;1
40862;934;8810;1721.431;1
40863;934;627;1475.938;2
40864;934;4127;2508.646;8
40865;934;1642;2540.358;6
40866;934;168923;757.291;18
40867;934;79400;1352.116;12
40868;934;29365;750.258;6
40869;934;20445;2197.028;5
40870;675;11814;1615.129;1
40871;675;1699;1503.119;1
40872;675;1162;1566.887;1
40873;675;604;1756.141;2
40874;675;875;1445.41;1
40875;675;4049;2321.223;1
40876;675;11619;2377.1;3
40877;675;55521;2664.567;1
40878;675;37177;2700.115;4
40879;675;471;3000.15;2
40880;675;2858;2569.786;1
40881;675;3188;3097.873;2
40882;675;1762;3311.816;3
40883;675;18703;1495.659;2
40884;675;1730;1337.022;1
40885;675;1730;1454.426;2
40886;675;5092;1571.016;2
40887;675;12815;159.161;13
40888;675;2606;163.257;5
40889;675;114;764.61;5
40890;675;645;381.608;2
40891;675;1186;254.66;2
40892;675;136;519.187;1
40893;675;295;236.971;2
40894;675;31144;1861.639;2
40895;675;16745;2155.356;2
40896;675;850;2245.517;1
40897;675;12326;1164.16;1
40898;675;3739;1038.233;2
40899;675;1714;1007.929;1
40900;675;1119;725.89;2
40901;675;3313;1286.311;1
40902;675;2665;719.222;3
40903;675;3732;819.021;1
40904;675;24001;1547.131;3
40905;675;5492;1545.91;1
40906;675;2853;1500.245;1
40907;675;16554;1581.122;4
40908;675;1010;1364.417;1
40909;675;8672;1560.341;1
40910;675;4774;1373.753;1
40911;675;2342;1512.587;1
40912;675;8919;1993.17;1
40913;675;1527;1882.622;1
40914;675;1164;1953.365;2
40915;675;9103;142.965;15
40916;675;326;164.864;6
40917;675;409;377.927;2
40918;675;2189;196.712;9
40919;675;164;247.494;1
40920;675;621;221.075;4
40921;675;436;388.921;2
40922;675;564;448.108;11
40923;675;21022;387.274;9
40924;675;2415;471.114;2
40925;675;698;432.683;1
40926;675;14804;738.839;11
40927;675;1201;558.845;3
40928;675;1533;370.011;3
40929;675;706;430.995;1
40930;675;1573;536.903;2
40931;675;1390;450.583;1
40932;675;1478;497.929;3
40933;675;859;325.387;2
40934;675;1448;593.166;1
40935;675;214;264.278;2
40936;675;208;241.142;3
40937;675;1967;2148.873;1
40938;675;37;2256.235;1
40939;675;181;2442.971;1
40940;675;13903;1146.371;3
40941;675;1672;1004.654;1
40942;675;1028;1110.407;1
40943;675;1429;1355.44;1
40944;675;3118;1288.02;1
40945;675;308;1159.162;1
40946;675;16030;1072.83;4
40947;675;1793;1190.245;2
40948;675;1898;877.092;2
40949;675;2481;1051.748;1
40950;675;4303;895.524;3
40951;675;32704;1813.467;3
40952;675;1634;1922.205;1
40953;675;982;1761.817;1
40954;675;1637;1823.646;2
40955;675;35862;2419.126;2
40956;675;596;2444.412;1
40957;675;1780;3407.913;1
40958;675;124;3597.015;2
40959;675;108;3391.717;1
40960;675;3166;2936.815;1
40961;675;9297;2989.638;2
40962;675;135;3088.136;1
40963;675;1577;3085.953;2
40964;675;2510;2984.385;1
40965;675;118;3296.969;1
40966;675;390;3378.516;1
40967;675;28731;1704.436;5
40968;675;3965;1637.667;3
40969;675;4127;2721.509;2
40970;675;1642;2751.817;2
40971;675;168923;901.847;13
40972;675;79400;1572.955;6
40973;675;29365;916.124;5
40974;675;20445;2362.911;2
40975;1140;11814;1341.095;2
40976;1140;604;1457.434;2
40977;1140;1337;1298.888;1
40978;1140;736;1403.69;1
40979;1140;2953;1336.424;1
40980;1140;808;1361.469;1
40981;1140;10225;1848.796;1
40982;1140;930;2028.47;1
40983;1140;647;1823.778;1
40984;1140;4049;1992.623;1
40985;1140;11619;2052.052;5
40986;1140;1382;2063.41;1
40987;1140;55521;2382.201;5
40988;1140;7281;2369.335;2
40989;1140;8560;2398.634;2
40990;1140;1564;2334.037;1
40991;1140;2390;2446.999;1
40992;1140;1009;2638.959;1
40993;1140;1644;2202.384;1
40994;1140;37177;2407.918;5
40995;1140;3363;2434.469;2
40996;1140;4803;2457.227;3
40997;1140;6981;2671.564;1
40998;1140;185;2779.471;1
40999;1140;2858;2333.23;1
41000;1140;761;2516.524;2
41001;1140;5313;2010.923;2
41002;1140;625;2314.733;1
41003;1140;3188;2829.915;1
41004;1140;1762;3043.33;1
41005;1140;18703;1323.984;1
41006;1140;1730;1271.691;1
41007;1140;5092;1416.799;1
41008;1140;12815;453.035;11
41009;1140;2606;546.009;2
41010;1140;153;955.378;2
41011;1140;77;567.296;1
41012;1140;645;435.09;1
41013;1140;1186;643.566;2
41014;1140;295;552.872;1
41015;1140;395;708.125;1
41016;1140;31144;1619.787;2
41017;1140;2621;1791.449;1
41018;1140;16745;1909.522;4
41019;1140;600;2093.238;1
41020;1140;756;1978.274;3
41021;1140;12326;1057.184;2
41022;1140;3739;941.145;1
41023;1140;1714;862.875;1
41024;1140;1119;673.971;1
41025;1140;2080;818.199;1
41026;1140;2665;569.628;7
41027;1140;3732;694.537;4
41028;1140;1740;929.458;1
41029;1140;24001;1250.991;5
41030;1140;5492;1229.306;2
41031;1140;2251;1090.008;2
41032;1140;2609;990.105;2
41033;1140;16554;1253.022;5
41034;1140;8672;1237.896;3
41035;1140;4774;1130.233;3
41036;1140;1607;1060.847;1
41037;1140;2342;1206.882;1
41038;1140;8919;1713.169;1
41039;1140;484;1763.617;1
41040;1140;2085;2037.054;1
41041;1140;555;1593.179;1
41042;1140;1527;1608.885;1
41043;1140;296;1705.49;1
41044;1140;9103;246.084;12
41045;1140;326;499.273;3
41046;1140;409;47.078;6
41047;1140;2189;243.096;8
41048;1140;164;147.949;2
41049;1140;621;204.681;6
41050;1140;299;388.921;2
41051;1140;564;318.932;9
41052;1140;21022;208.52;12
41053;1140;2415;254.416;2
41054;1140;698;186.076;3
41055;1140;14804;482.035;9
41056;1140;1201;224.079;7
41057;1140;1533;167.75;5
41058;1140;1017;439.455;4
41059;1140;1573;405.757;2
41060;1140;1390;236.615;2
41061;1140;1478;329.607;4
41062;1140;859;183.697;3
41063;1140;1054;332.596;2
41064;1140;1630;1714.122;2
41065;1140;3853;1197.638;2
41066;1140;1448;960.23;1
41067;1140;1967;2153.55;1
41068;1140;37;2263.316;1
41069;1140;13903;952.107;6
41070;1140;1672;791.77;2
41071;1140;1028;951.325;1
41072;1140;3118;1075.066;2
41073;1140;308;940.381;1
41074;1140;1030;1040.694;1
41075;1140;2484;994.184;1
41076;1140;16030;789.978;5
41077;1140;1331;898.313;2
41078;1140;1793;983.306;4
41079;1140;1898;572.796;3
41080;1140;2481;809.54;2
41081;1140;4303;613.257;3
41082;1140;2684;872.829;1
41083;1140;10531;1220.907;1
41084;1140;2089;1078.353;3
41085;1140;1811;1215.341;1
41086;1140;32704;1701.461;7
41087;1140;1637;1715.99;1
41088;1140;1052;1526.612;1
41089;1140;1482;1431.173;1
41090;1140;35862;2308.14;6
41091;1140;596;2368.695;4
41092;1140;664;2057.357;1
41093;1140;1780;3394.25;1
41094;1140;18;2814.96;1
41095;1140;252;3132.526;1
41096;1140;3166;3115.763;1
41097;1140;70;3030.874;3
41098;1140;109;3003.276;1
41099;1140;243;3608.329;1
41100;1140;9297;2831.174;3
41101;1140;240;3077.17;2
41102;1140;1577;2957.325;3
41103;1140;133;2836.244;4
41104;1140;2510;2867.33;1
41105;1140;70;3044.419;1
41106;1140;390;3212.992;1
41107;1140;28731;1376.826;9
41108;1140;1418;1315.335;1
41109;1140;3965;1305.307;3
41110;1140;3341;1516.575;3
41111;1140;1083;1575.43;1
41112;1140;10525;1376.294;3
41113;1140;765;1559.189;1
41114;1140;2984;1391.764;3
41115;1140;2890;1510.665;1
41116;1140;8810;1601.435;1
41117;1140;627;1345.803;2
41118;1140;4127;2426.686;4
41119;1140;1642;2462.762;3
41120;1140;168923;828.379;17
41121;1140;79400;1233.141;8
41122;1140;29365;793.621;10
41123;1140;20445;2210.499;3
41124;4286;11814;1631.294;1
41125;4286;17691;1762.917;1
41126;4286;346;1557.859;1
41127;4286;920;1531.967;1
41128;4286;604;1732.231;2
41129;4286;647;2079.215;1
41130;4286;11619;2299.24;3
41131;4286;1382;2314.451;1
41132;4286;55521;2659.186;5
41133;4286;7281;2643.348;2
41134;4286;8560;2676.33;1
41135;4286;515;2526.541;1
41136;4286;1564;2604.245;2
41137;4286;1047;2617.828;1
41138;4286;2616;2469.62;1
41139;4286;1644;2483.662;1
41140;4286;37177;2678.606;5
41141;4286;3363;2708.835;2
41142;4286;4803;2729.79;3
41143;4286;471;3043.434;1
41144;4286;185;3075.006;1
41145;4286;2314;2765.855;1
41146;4286;5086;2743.566;1
41147;4286;757;2642.088;1
41148;4286;5313;2321.556;1
41149;4286;112;2615.088;1
41150;4286;3188;3112.828;2
41151;4286;53;3185.893;1
41152;4286;41;3272.0;1
41153;4286;1762;3325.185;5
41154;4286;52;3228.471;2
41155;4286;122;3114.973;2
41156;4286;18703;1641.071;2
41157;4286;1730;1500.147;1
41158;4286;12815;391.435;13
41159;4286;114;1087.273;1
41160;4286;645;188.62;9
41161;4286;70;342.889;1
41162;4286;31144;1920.429;4
41163;4286;1094;1895.868;1
41164;4286;538;2017.626;1
41165;4286;1438;2077.384;2
41166;4286;1237;1994.626;6
41167;4286;2194;1923.061;2
41168;4286;16745;2206.804;4
41169;4286;1436;2220.583;1
41170;4286;887;2422.661;1
41171;4286;1801;2347.162;2
41172;4286;600;2402.278;4
41173;4286;1226;2095.537;1
41174;4286;756;2287.523;2
41175;4286;12326;1374.775;3
41176;4286;3739;1257.248;2
41177;4286;1714;1181.701;2
41178;4286;1119;978.841;2
41179;4286;2080;1133.226;2
41180;4286;2665;887.168;9
41181;4286;3732;1011.279;5
41182;4286;1740;1230.332;1
41183;4286;24001;1530.49;6
41184;4286;2853;1428.75;1
41185;4286;16554;1508.184;4
41186;4286;1677;1431.677;1
41187;4286;8672;1498.452;1
41188;4286;4774;1434.914;3
41189;4286;3681;1463.568;2
41190;4286;2342;1480.94;1
41191;4286;8919;1996.298;2
41192;4286;642;2191.526;1
41193;4286;1527;1896.269;4
41194;4286;9103;355.38;23
41195;4286;326;610.18;2
41196;4286;409;272.047;8
41197;4286;2189;260.083;18
41198;4286;164;354.823;2
41199;4286;621;415.62;7
41200;4286;299;448.108;5
41201;4286;436;318.932;4
41202;4286;21022;512.353;15
41203;4286;2415;571.033;1
41204;4286;698;502.614;1
41205;4286;845;759.12;1
41206;4286;14804;795.584;20
41207;4286;1201;528.043;4
41208;4286;1533;470.607;2
41209;4286;706;649.792;1
41210;4286;1017;754.21;4
41211;4286;1573;716.745;3
41212;4286;1478;643.165;3
41213;4286;859;466.098;1
41214;4286;1054;650.815;4
41215;4286;817;866.949;1
41216;4286;214;591.243;1
41217;4286;492;1369.061;1
41218;4286;1967;2459.092;2
41219;4286;13903;1268.573;5
41220;4286;1028;1270.14;1
41221;4286;3118;1387.79;3
41222;4286;16030;1086.281;11
41223;4286;1331;1196.093;4
41224;4286;1793;1297.84;8
41225;4286;1898;866.466;6
41226;4286;2481;1119.152;1
41227;4286;4303;915.211;9
41228;4286;2684;1187.198;3
41229;4286;10531;1536.742;2
41230;4286;2089;1382.872;3
41231;4286;1811;1531.994;2
41232;4286;352;1477.278;1
41233;4286;545;1495.319;1
41234;4286;32704;2020.312;3
41235;4286;1000;2117.821;1
41236;4286;211;1972.575;1
41237;4286;982;1965.949;2
41238;4286;1052;1842.635;1
41239;4286;35862;2627.071;3
41240;4286;596;2686.44;7
41241;4286;358;2335.56;1
41242;4286;1142;2570.992;1
41243;4286;280;2828.64;4
41244;4286;574;2433.449;1
41245;4286;664;2376.206;1
41246;4286;1196;2725.734;1
41247;4286;427;2960.859;1
41248;4286;1428;2466.872;1
41249;4286;547;2687.124;1
41250;4286;2404;2522.832;1
41251;4286;399;2753.802;1
41252;4286;1071;2722.297;1
41253;4286;1780;3705.562;2
41254;4286;18;3129.811;2
41255;4286;252;3447.106;3
41256;4286;66;3518.631;1
41257;4286;124;3903.286;2
41258;4286;108;3681.734;1
41259;4286;9297;3146.835;2
41260;4286;1577;3275.569;5
41261;4286;133;3155.169;3
41262;4286;2510;3186.088;2
41263;4286;390;3527.249;1
41264;4286;28731;1630.112;8
41265;4286;1418;1573.333;1
41266;4286;3965;1555.287;7
41267;4286;3341;1769.604;2
41268;4286;10525;1610.563;3
41269;4286;765;1819.361;1
41270;4286;2984;1639.176;2
41271;4286;8810;1837.238;2
41272;4286;627;1572.742;5
41273;4286;4127;2695.505;2
41274;4286;1642;2735.179;1
41275;4286;168923;1140.254;21
41276;4286;79400;1476.715;14
41277;4286;29365;1111.026;15
41278;4286;20445;2527.579;6
41279;8378;11814;1234.056;50
41280;8378;17691;1378.17;8
41281;8378;1699;1124.373;9
41282;8378;346;1109.114;4
41283;8378;492;1238.131;1
41284;8378;961;1349.852;11
41285;8378;920;1149.306;6
41286;8378;1162;1197.549;7
41287;8378;726;1049.852;4
41288;8378;1551;1167.184;4
41289;8378;604;1370.372;140
41290;8378;892;1277.14;5
41291;8378;1337;1208.353;13
41292;8378;875;1071.371;4
41293;8378;736;1309.447;7
41294;8378;2953;1246.367;13
41295;8378;808;1278.774;11
41296;8378;10225;1794.416;53
41297;8378;930;1953.844;20
41298;8378;647;1755.036;33
41299;8378;838;1723.792;8
41300;8378;663;1864.708;11
41301;8378;4049;1934.088;29
41302;8378;827;1809.091;6
41303;8378;11619;1989.839;200
41304;8378;1382;1996.971;22
41305;8378;55521;2283.4;175
41306;8378;1221;2116.313;7
41307;8378;7281;2274.279;35
41308;8378;8560;2298.847;23
41309;8378;515;2165.882;3
41310;8378;1564;2243.791;29
41311;8378;2390;2348.466;14
41312;8378;852;2135.519;4
41313;8378;1009;2528.777;2
41314;8378;496;2062.302;1
41315;8378;1047;2234.353;3
41316;8378;2616;2143.432;7
41317;8378;189;2247.417;3
41318;8378;1644;2099.209;11
41319;8378;37177;2316.637;157
41320;8378;810;2464.254;3
41321;8378;494;2352.419;1
41322;8378;1844;2594.98;8
41323;8378;1421;2320.382;13
41324;8378;3363;2338.596;23
41325;8378;4803;2363.41;88
41326;8378;6981;2541.24;44
41327;8378;482;2528.111;6
41328;8378;471;2630.545;35
41329;8378;65;2627.845;12
41330;8378;185;2653.823;2
41331;8378;2858;2204.554;106
41332;8378;523;2446.436;5
41333;8378;454;2373.606;10
41334;8378;217;2225.984;6
41335;8378;38;2403.37;5
41336;8378;2314;2337.012;17
41337;8378;300;2604.826;1
41338;8378;655;2329.489;2
41339;8378;433;2466.058;3
41340;8378;5086;2277.32;58
41341;8378;761;2360.498;62
41342;8378;458;2308.175;4
41343;8378;744;2397.197;4
41344;8378;513;2031.897;6
41345;8378;757;2170.508;11
41346;8378;259;2272.895;7
41347;8378;286;2205.199;24
41348;8378;426;2261.038;19
41349;8378;5313;1809.333;79
41350;8378;315;1757.095;12
41351;8378;113;1769.832;6
41352;8378;180;1937.732;22
41353;8378;112;2123.355;45
41354;8378;129;1837.457;6
41355;8378;625;2106.227;86
41356;8378;454;1883.652;7
41357;8378;419;1875.371;6
41358;8378;137;1609.526;11
41359;8378;421;1525.258;5
41360;8378;391;1739.842;19
41361;8378;96;1823.148;12
41362;8378;142;1968.179;47
41363;8378;3188;2721.466;70
41364;8378;48;1504.787;3
41365;8378;45;2807.07;2
41366;8378;15;2769.204;3
41367;8378;20;2889.984;4
41368;8378;29;2775.983;4
41369;8378;53;2800.244;17
41370;8378;16;2841.372;6
41371;8378;41;2884.975;19
41372;8378;1762;2935.45;163
41373;8378;52;2843.659;30
41374;8378;122;2730.233;17
41375;8378;50;2877.355;11
41376;8378;18703;1159.198;117
41377;8378;1730;1009.087;14
41378;8378;536;1039.334;5
41379;8378;2415;1150.927;39
41380;8378;1730;1111.269;61
41381;8378;5092;1245.758;95
41382;8378;1179;1232.744;4
41383;8378;1940;1371.194;13
41384;8378;1252;1263.32;8
41385;8378;1369;992.313;6
41386;8378;609;1323.437;10
41387;8378;1723;1066.067;14
41388;8378;2744;1099.001;20
41389;8378;1066;1359.163;5
41390;8378;1451;1207.109;3
41391;8378;852;1193.521;5
41392;8378;1067;1284.359;3
41393;8378;12815;511.689;403
41394;8378;2606;547.849;51
41395;8378;114;1135.051;64
41396;8378;97;820.843;8
41397;8378;153;990.571;33
41398;8378;77;720.485;17
41399;8378;727;779.374;34
41400;8378;645;588.721;89
41401;8378;70;752.168;5
41402;8378;1186;618.166;45
41403;8378;136;819.093;4
41404;8378;295;608.491;18
41405;8378;395;788.806;30
41406;8378;31144;1492.239;119
41407;8378;482;1483.759;2
41408;8378;718;1786.221;6
41409;8378;1094;1477.231;7
41410;8378;1182;1493.187;2
41411;8378;538;1560.938;3
41412;8378;1438;1625.696;7
41413;8378;68;1593.961;1
41414;8378;1237;1512.26;25
41415;8378;417;1435.034;2
41416;8378;534;1560.591;9
41417;8378;2194;1455.233;11
41418;8378;1104;1478.329;3
41419;8378;2621;1640.902;35
41420;8378;16745;1785.325;124
41421;8378;1436;1777.065;7
41422;8378;887;2023.019;5
41423;8378;1801;1932.524;24
41424;8378;1313;2002.58;15
41425;8378;850;1879.147;3
41426;8378;998;1954.385;1
41427;8378;1905;1824.241;26
41428;8378;600;1946.877;115
41429;8378;486;1779.599;3
41430;8378;837;2023.93;3
41431;8378;1226;1665.064;29
41432;8378;756;1831.976;81
41433;8378;2489;1815.761;17
41434;8378;12326;867.549;93
41435;8378;3739;747.489;69
41436;8378;1714;682.363;18
41437;8378;1119;467.984;90
41438;8378;3313;963.981;21
41439;8378;665;801.76;9
41440;8378;2080;622.548;23
41441;8378;2665;383.159;320
41442;8378;3732;503.66;59
41443;8378;1897;929.462;12
41444;8378;1740;722.279;26
41445;8378;24001;1161.36;271
41446;8378;5492;1158.636;37
41447;8378;2251;991.598;7
41448;8378;2609;884.259;13
41449;8378;2853;1113.644;12
41450;8378;16554;1194.392;272
41451;8378;1010;983.665;4
41452;8378;1677;1084.391;15
41453;8378;8672;1173.208;144
41454;8378;4774;1001.183;33
41455;8378;1607;981.761;7
41456;8378;3681;1104.816;75
41457;8378;2342;1125.715;28
41458;8378;8919;1611.576;60
41459;8378;484;1670.434;3
41460;8378;2085;1940.486;9
41461;8378;642;1807.7;21
41462;8378;555;1501.497;19
41463;8378;1527;1502.431;59
41464;8378;879;1801.344;7
41465;8378;1164;1566.736;52
41466;8378;662;1737.192;4
41467;8378;1273;1760.9;5
41468;8378;296;1617.736;10
41469;8378;9103;278.681;285
41470;8378;326;427.06;35
41471;8378;409;249.362;80
41472;8378;2189;343.615;127
41473;8378;164;186.989;25
41474;8378;621;171.298;70
41475;8378;299;387.274;40
41476;8378;436;208.52;87
41477;8378;564;512.353;233
41478;8378;2415;84.589;408
41479;8378;698;60.955;430
41480;8378;845;249.655;113
41481;8378;14804;354.498;586
41482;8378;1201;201.877;418
41483;8378;1533;41.921;387
41484;8378;706;148.644;135
41485;8378;1017;245.695;307
41486;8378;1573;204.982;369
41487;8378;1390;63.415;217
41488;8378;1478;135.563;254
41489;8378;859;64.852;236
41490;8378;1054;161.813;328
41491;8378;1630;1508.275;53
41492;8378;88;1615.201;8
41493;8378;248;1475.689;6
41494;8378;140;1528.03;10
41495;8378;229;1630.303;42
41496;8378;3853;989.494;49
41497;8378;169;1538.085;18
41498;8378;2238;1143.611;36
41499;8378;815;1342.097;6
41500;8378;817;376.033;82
41501;8378;1208;1152.515;25
41502;8378;1448;871.143;175
41503;8378;214;224.653;132
41504;8378;368;1417.59;8
41505;8378;492;865.435;11
41506;8378;375;648.75;36
41507;8378;208;488.649;48
41508;8378;1967;1948.752;80
41509;8378;24;1928.446;9
41510;8378;39;2007.5;34
41511;8378;37;2058.432;87
41512;8378;181;2282.492;73
41513;8378;13903;793.74;234
41514;8378;837;677.877;9
41515;8378;1672;640.702;8
41516;8378;1028;777.492;17
41517;8378;1429;1005.374;11
41518;8378;3118;927.687;96
41519;8378;308;794.75;4
41520;8378;1030;875.969;17
41521;8378;2484;871.047;23
41522;8378;16030;687.428;255
41523;8378;1331;788.646;26
41524;8378;1793;831.747;250
41525;8378;1898;490.03;107
41526;8378;2481;676.613;32
41527;8378;4303;509.128;177
41528;8378;1097;946.109;11
41529;8378;2684;723.919;22
41530;8378;10531;1026.189;123
41531;8378;1202;1087.502;6
41532;8378;2089;872.654;79
41533;8378;1079;1154.731;15
41534;8378;1811;1022.495;171
41535;8378;1190;1208.269;57
41536;8378;651;1154.476;8
41537;8378;352;965.318;6
41538;8378;545;983.44;50
41539;8378;1164;949.481;7
41540;8378;1101;1317.791;7
41541;8378;32704;1518.017;254
41542;8378;1000;1625.21;6
41543;8378;1634;1644.276;33
41544;8378;899;1739.227;8
41545;8378;211;1476.343;4
41546;8378;249;1474.939;12
41547;8378;982;1464.166;101
41548;8378;1637;1531.362;48
41549;8378;1052;1332.001;31
41550;8378;1482;1229.153;8
41551;8378;35862;2126.577;217
41552;8378;596;2177.992;185
41553;8378;358;1845.08;2
41554;8378;1142;2069.621;9
41555;8378;280;2325.015;84
41556;8378;574;1943.206;10
41557;8378;664;1873.349;7
41558;8378;1196;2228.829;152
41559;8378;427;2466.137;53
41560;8378;860;2167.476;1
41561;8378;1428;1972.755;8
41562;8378;547;2188.512;9
41563;8378;2404;2020.791;13
41564;8378;578;2137.031;2
41565;8378;457;2606.741;4
41566;8378;399;2252.992;19
41567;8378;1071;2232.584;12
41568;8378;795;2176.308;2
41569;8378;1780;3193.298;70
41570;8378;18;2617.96;9
41571;8378;252;2935.113;58
41572;8378;66;3007.09;16
41573;8378;124;3391.394;40
41574;8378;108;3169.386;37
41575;8378;3166;2914.187;30
41576;8378;194;3561.383;6
41577;8378;70;2839.846;36
41578;8378;527;3250.607;9
41579;8378;92;3329.361;5
41580;8378;462;2948.018;13
41581;8378;226;2450.707;12
41582;8378;78;3964.627;8
41583;8378;563;3102.05;8
41584;8378;286;3027.509;3
41585;8378;154;3234.197;2
41586;8378;109;2799.673;20
41587;8378;17;2906.365;1
41588;8378;243;3408.506;9
41589;8378;9297;2666.807;202
41590;8378;240;2901.356;30
41591;8378;135;2772.978;18
41592;8378;1577;2782.643;332
41593;8378;162;2997.075;21
41594;8378;133;2653.344;203
41595;8378;301;2769.697;13
41596;8378;2510;2688.831;211
41597;8378;65;2938.825;4
41598;8378;70;2865.488;6
41599;8378;118;2973.058;14
41600;8378;470;2557.3;14
41601;8378;103;2409.217;4
41602;8378;83;2725.591;10
41603;8378;390;3052.008;65
41604;8378;193;2735.639;13
41605;8378;28731;1317.533;381
41606;8378;1418;1251.887;21
41607;8378;3965;1251.368;319
41608;8378;3341;1454.917;51
41609;8378;1083;1519.827;4
41610;8378;10525;1337.707;52
41611;8378;765;1488.613;4
41612;8378;2984;1338.764;66
41613;8378;2890;1473.828;12
41614;8378;8810;1556.869;17
41615;8378;627;1315.415;71
41616;8378;4127;2337.502;162
41617;8378;1642;2369.089;105
41618;8378;168923;627.988;618
41619;8378;79400;1188.185;435
41620;8378;29365;604.403;333
41621;8378;20445;2042.38;143
41622;8378;150;1215.211;4
41623;2054;11814;1149.62;4
41624;2054;17691;1293.615;1
41625;2054;1699;1040.207;2
41626;2054;604;1285.884;20
41627;2054;2953;1161.843;5
41628;2054;808;1194.446;1
41629;2054;10225;1711.617;12
41630;2054;930;1869.635;6
41631;2054;647;1671.187;9
41632;2054;838;1641.078;3
41633;2054;663;1781.792;6
41634;2054;4049;1850.866;5
41635;2054;827;1724.998;3
41636;2054;11619;1906.322;25
41637;2054;1382;1913.175;7
41638;2054;55521;2198.898;19
41639;2054;1221;2032.125;1
41640;2054;7281;2189.715;1
41641;2054;8560;2214.37;4
41642;2054;1564;2159.203;5
41643;2054;1009;2444.745;1
41644;2054;2616;2059.318;2
41645;2054;1644;2014.81;2
41646;2054;37177;2232.049;17
41647;2054;1844;2511.09;1
41648;2054;3363;2254.046;1
41649;2054;4803;2278.836;9
41650;2054;6981;2459.036;3
41651;2054;471;2547.307;3
41652;2054;65;2546.154;1
